Date,Adj Close,Volume,sma_short,sma_long,rsi,vol_ma,vol_ok,signal,Equity
2018-04-05,40.63335037231445,107732800,40.7294038772583,40.16396095275879,51.66217146855432,134396360.0,False,0,100000.0
2018-04-06,39.593994140625,140021200,40.62876091003418,40.13982284545899,44.922685779420455,136642600.0,False,-1,100000.0
2018-04-09,39.986690521240234,116070800,40.512010955810545,40.13810516357422,47.69883386596879,136009100.0,False,0,100000.0
2018-04-10,40.739166259765625,113634400,40.41242618560791,40.14956359863281,52.62633924408693,135249400.0,False,0,100000.0
2018-04-11,40.54869842529297,89726400,40.32389392852783,40.1738404083252,51.30862885718236,133397020.0,False,0,100000.0
2018-04-12,40.94843673706055,91557200,40.27333717346191,40.21074890136719,53.91658495852215,132101200.0,False,0,100000.0
2018-04-13,41.08718490600586,100497200,40.22724876403809,40.24827796936035,54.82110878340393,132577300.0,False,-1,100000.0
2018-04-16,41.34349822998047,86313600,40.20138301849365,40.28929397583008,56.51897600567966,129012040.0,False,-1,100000.0
2018-04-17,41.912540435791016,106421600,40.23594913482666,40.375789108276365,60.10372297766613,127643760.0,False,-1,100000.0
2018-04-18,41.818485260009766,83018000,40.26651859283447,40.47918510437012,59.23445033950909,127864780.0,False,-1,100000.0
2018-04-19,40.63335037231445,139235200,40.28450756072998,40.5282462310791,49.51650623495223,127415560.0,False,-1,100000.0
2018-04-20,38.9684944152832,261964400,40.24770641326904,40.560356826782225,39.670478810796475,132215620.0,True,-1,100000.0
2018-04-23,38.85563659667969,146062000,40.25123405456543,40.61077224731445,39.1028568295713,131312960.0,False,-1,100000.0
2018-04-24,38.31479263305664,134768000,40.135658264160156,40.64148208618164,36.413899152902914,130543120.0,False,-1,100000.0
2018-04-25,38.481754302978516,113528400,40.080516242980956,40.64590301513672,37.835083161498794,128035020.0,False,-1,100000.0
2018-04-26,38.61577606201172,111852000,40.05394401550293,40.64533836364746,39.01340977690604,125293920.0,False,-1,100000.0
2018-04-27,38.16901397705078,142623200,39.98974952697754,40.6215885925293,36.527818343610775,124745380.0,False,-1,100000.0
2018-04-30,38.8603515625,169709600,39.973055076599124,40.58523498535156,42.62002632873001,125713500.0,True,-1,100000.0
2018-05-01,39.763301849365234,214277600,39.981402206420896,40.56957427978516,49.4451770218126,130371780.0,True,-1,100000.0
2018-05-02,41.51984786987305,266157600,40.03971824645996,40.59177215576172,59.52994796389998,136758560.0,True,-1,100000.0
2018-05-03,41.595088958740234,136272800,40.08780517578125,40.61914329528808,59.89895896551981,138185560.0,False,-1,100000.0
2018-05-04,43.22701644897461,224805200,40.26945629119873,40.67242752075195,66.94002666709508,142424760.0,True,-1,100000.0
2018-05-07,43.539756774902344,169805600,40.447109603881835,40.71785789489746,68.09612305445498,145111500.0,False,-1,100000.0
2018-05-08,43.74904251098633,113611200,40.59760341644287,40.7511547088623,68.88039389006283,145110340.0,False,-1,100000.0
2018-05-09,44.05708694458008,92844800,40.77302284240723,40.79333999633789,70.0475097175565,145266260.0,False,-1,100000.0
2018-05-10,44.68727111816406,111957200,40.9599645614624,40.84939872741699,72.33349279875125,146286260.0,False,0,100000.0
2018-05-11,44.51731872558594,104848800,41.13147125244141,40.91673179626465,70.76492745337461,146503840.0,False,0,100000.0
2018-05-14,44.41345977783203,83115200,41.284969329833984,40.97629707336426,69.76922766831099,146343920.0,False,0,100000.0
2018-05-15,44.009803771972656,94780800,41.389832496643066,41.024920272827146,65.88884609842694,145761880.0,False,0,100000.0
2018-05-16,44.420536041259766,76732400,41.519935035705565,41.08246376037598,67.8483488950329,145447600.0,False,0,100000.0
2018-05-17,44.1396369934082,69176000,41.69524936676025,41.14210220336914,65.09431875489406,141944640.0,False,0,100000.0
2018-05-18,43.979122161865234,73190800,41.945780754089355,41.189547576904296,63.50793953766238,132505960.0,False,0,100000.0
2018-05-21,44.29069900512695,73603200,42.217533874511716,41.228927764892575,65.2768960439025,128883020.0,False,0,100000.0
2018-05-22,44.17975616455078,60962800,42.51078205108642,41.257905654907226,64.08565839327656,125192760.0,False,0,100000.0
2018-05-23,44.46302032470703,80233600,42.80984535217285,41.30077919006348,65.80167235174673,123528020.0,False,0,100000.0
2018-05-24,44.41345977783203,92936000,43.09972953796387,41.34985694885254,65.21455276174414,122582220.0,False,0,100000.0
2018-05-25,44.51496124267578,69844000,43.417026901245116,41.399977111816405,65.88589583844691,118943260.0,False,0,100000.0
2018-05-29,44.35443878173828,90056400,43.69173126220703,41.44984962463379,63.789168083980684,114960600.0,False,0,100000.0
2018-05-30,44.26002502441406,74762000,43.916567420959474,41.510625762939455,62.52875322778206,107984820.0,False,0,100000.0
2018-05-31,44.11130142211914,109931200,44.046140098571776,41.56870986938477,60.500804263320745,100173500.0,False,0,100000.0
2018-06-01,44.90680694580078,93770000,44.2117259979248,41.6613745880127,66.71848389076246,98048360.0,False,0,100000.0
2018-06-04,45.28213119506836,105064800,44.31448173522949,41.772926864624026,69.18324641493183,92061340.0,False,0,100000.0
2018-06-05,45.63147735595703,86264000,44.419067764282225,41.90985473632813,71.31282557376706,87884260.0,False,0,100000.0
2018-06-06,45.789649963378906,83734400,44.521098136901855,42.01312156677246,72.24793448688584,86390420.0,False,0,100000.0
2018-06-07,45.666893005371094,85388800,44.60158843994141,42.13476753234863,70.33180131086051,86017620.0,False,0,100000.0
2018-06-08,45.25145721435547,106627200,44.629797744750974,42.256852264404294,64.13278433981678,85751120.0,True,0,100000.0
2018-06-11,45.140506744384766,73234000,44.660957145690915,42.37060432434082,62.547201674501956,84170380.0,False,0,100000.0
2018-06-12,45.38835144042969,67644400,44.709701728820804,42.494486541748046,64.64970642244486,83396840.0,False,0,100000.0
2018-06-13,45.0153923034668,86553600,44.75998115539551,42.60286720275879,59.25868533269735,82985480.0,False,0,100000.0
2018-06-14,45.039005279541016,86440400,44.79090461730957,42.69657676696777,59.48901582035347,83470880.0,False,0,100000.0
2018-06-15,44.57632064819336,246876800,44.81273880004883,42.77543617248535,53.14847599963572,92355920.0,True,0,100000.0
2018-06-18,44.55271530151367,73939600,44.84141845703125,42.874610595703125,52.839051671082835,92393360.0,False,0,100000.0
2018-06-19,43.832763671875,134314000,44.818521690368655,42.95153205871582,44.356958802907656,95428900.0,True,-1,100000.0
2018-06-20,44.023963928222656,82514800,44.81073207855225,43.01722801208496,46.79945515186786,96506500.0,False,0,100000.0
2018-06-21,43.778465270996094,102847600,44.776504325866696,43.08182334899902,44.121410658115444,97637200.0,False,-1,100000.0
2018-06-22,43.65099334716797,108801600,44.7383810043335,43.13587448120117,42.753374754316695,98430480.0,False,-1,100000.0
2018-06-25,43.00185012817383,126652400,44.6627254486084,43.17416778564453,36.54000283042951,101270900.0,True,-1,100000.0
2018-06-26,43.53533172607422,98276800,44.6217700958252,43.21800445556641,43.77222043048257,101681920.0,False,-1,100000.0
2018-06-27,43.47159957885742,101141200,44.58234882354736,43.24918563842773,43.13970317269258,103000880.0,False,-1,100000.0
2018-06-28,43.78791809082031,69460800,44.56617965698242,43.288574295043944,47.21653188907086,100977360.0,False,0,100000.0
2018-06-29,43.69584655761719,90950800,44.505631637573245,43.34982421875,46.178668484456274,100836400.0,False,0,100000.0
2018-07-02,44.184478759765625,70925200,44.45074901580811,43.45414390563965,52.18552058534393,99129420.0,False,0,100000.0
2018-07-03,43.41494369506836,55819200,44.33992233276367,43.54533004760742,43.87962574445473,97607180.0,False,-1,100000.0
2018-07-05,43.76430892944336,66416800,44.2386552810669,43.65432037353516,47.93142617212708,96741300.0,False,0,100000.0
2018-07-06,44.37097930908203,69940800,44.17385959625244,43.77210487365723,54.12525173713716,95968900.0,False,0,100000.0
2018-07-09,44.987064361572266,79026400,44.160639953613284,43.89953063964844,59.4062392414168,94588860.0,False,0,100000.0
2018-07-10,44.932769775390625,63756400,44.15025310516357,44.03480575561523,58.76420988592189,94114980.0,False,0,100000.0
2018-07-11,44.34972381591797,75326000,44.098321723937985,44.144593200683595,52.235604795791275,94499060.0,False,-1,100000.0
2018-07-12,45.09328842163086,72164400,44.10221652984619,44.25119293212891,58.55884842835963,93779600.0,False,-1,100000.0
2018-07-13,45.16409683227539,50055600,44.10847110748291,44.32407791137695,59.11393631996599,91960360.0,False,-1,100000.0
2018-07-16,45.06494903564453,60172400,44.13290252685547,44.39347511291504,57.9435798344377,82625140.0,False,-1,100000.0
2018-07-17,45.19243621826172,62138000,44.164888572692874,44.43278350830078,59.06581173308894,82035060.0,False,-1,100000.0
2018-07-18,44.94457244873047,65573600,44.220479011535645,44.46087982177735,55.94040105363832,78598040.0,False,-1,100000.0
2018-07-19,45.2939453125,81147200,44.28397808074951,44.491777877807614,59.21621513312276,78529660.0,False,-1,100000.0
2018-07-20,45.19007110595703,82704800,44.35455837249756,44.51443756103516,57.839306832387884,77522520.0,False,-1,100000.0
2018-07-23,45.230194091796875,63957600,44.433518409729004,44.52529602050781,58.24319565611212,75280320.0,False,-1,100000.0
2018-07-24,45.55830001831055,74791600,44.56134090423584,44.5461156463623,61.4919104086424,72687280.0,False,0,100000.0
2018-07-25,45.98793029785156,66839600,44.683970832824706,44.57760505676269,65.29898980608849,71115420.0,False,0,100000.0
2018-07-26,45.84394454956055,76304000,44.802588081359865,44.614287872314456,63.04926549577423,69873560.0,False,0,100000.0
2018-07-27,45.08148956298828,96096000,44.86726665496826,44.62750694274902,52.69594973535791,71205320.0,True,0,100000.0
2018-07-30,44.82889938354492,84118000,44.92391929626465,44.64129219055176,49.779611660196196,70863680.0,False,0,100000.0
2018-07-31,44.91861343383789,157492000,44.96062602996826,44.66008201599121,50.82066262435013,75192020.0,True,0,100000.0
2018-08-01,47.56475830078125,271742800,45.16811676025391,44.72556320190429,70.34639298548561,85988200.0,True,1,100000.0
2018-08-02,48.955116271972656,249616000,45.42765712738037,44.82107040405273,75.78621811235583,95148160.0,True,1,102922.53245544434
2018-08-03,49.09675216674805,133789600,45.66394577026367,44.91374504089355,76.26391011622758,98340600.0,True,1,103220.2511062622
2018-08-06,49.3516960144043,101701600,45.88217735290527,45.012509765625,77.13819263627451,99474360.0,False,0,103756.14307403564
2018-08-07,48.889015197753906,102349600,46.07998962402344,45.09999084472656,71.95802857082367,101404020.0,False,0,102783.58799743652
2018-08-08,48.92207717895508,90102000,46.308607292175296,45.1913436126709,72.10219896734299,102142820.0,False,0,102853.08428192139
2018-08-09,49.306846618652344,93970400,46.51928520202637,45.29228004455567,73.79098500389173,103233120.0,False,0,103661.86964416504
2018-08-10,49.15996170043945,98444800,46.71907844543457,45.39325325012207,71.99916880764744,105652580.0,False,0,103353.11754608154
2018-08-13,49.477394104003906,103563600,46.93970069885254,45.48466499328613,73.49693814566965,107822140.0,False,0,104020.36045837402
2018-08-14,49.685848236083984,82992000,47.16437129974365,45.572739334106444,74.46296332534223,108864840.0,False,0,104458.53104400635
2018-08-15,49.80192947387695,115230400,47.40723915100098,45.65614837646484,75.00923434819177,111347680.0,False,0,104702.53380584717
2018-08-16,50.53151321411133,114001600,47.669117546081544,45.750985641479495,78.16998030268417,112990400.0,False,0,106236.11882781982
2018-08-17,51.54063415527344,141708000,47.98664569854736,45.868460464477536,81.63062601638379,115940560.0,True,1,108357.29104614258
2018-08-20,51.038448333740234,121150800,48.27705841064453,45.98420028686523,75.23844947060093,118800220.0,False,0,107301.69644927979
2018-08-21,50.9389533996582,104639200,48.546091079711914,46.1001692199707,74.00204501699137,120292600.0,False,0,107092.55809783936
2018-08-22,50.941322326660156,76072400,48.79376068115234,46.211228637695314,74.01299497231489,120754240.0,False,0,107097.53758239746
2018-08-23,51.045562744140625,75532800,49.05384159088135,46.33183204650879,74.52152400668679,120715680.0,False,0,107316.6509399414
2018-08-24,51.20425033569336,73905600,49.3599796295166,46.455136947631836,75.31349741544238,119606160.0,False,0,107650.21225738525
2018-08-27,51.62590408325195,82100400,49.69982986450195,46.596128616333004,77.32994699787575,119505280.0,False,0,108536.52843475342
2018-08-28,52.04282760620117,91107200,50.056040573120114,46.74593086242676,79.1439768098681,116186040.0,False,0,109412.90167999268
2018-08-29,52.819801330566406,109019200,50.318792724609374,46.925671615600585,82.02985549561049,108049860.0,False,0,111046.1004486084
2018-08-30,53.305397033691406,195175200,50.53630676269531,47.11130027770996,83.56086768040612,105327820.0,True,1,112066.82261657715
2018-08-31,53.921287536621094,173360400,50.777533531188965,47.314156723022464,85.27447468891755,107306360.0,True,1,113361.42445373535
2018-09-04,54.094215393066406,109560400,51.01465950012207,47.52302116394043,85.72443255954569,107699300.0,False,0,113724.9188079834
2018-09-05,53.74125289916992,133332000,51.25727138519287,47.73780921936035,80.329053166542,109248420.0,True,0,112982.99164581299
2018-09-06,52.84821319580078,137160000,51.45357818603516,47.92406684875488,68.56986000950648,111601320.0,True,0,111105.82218933105
2018-09-07,52.421836853027344,150479200,51.609327697753905,48.10307159423828,63.77000269240544,114426760.0,True,0,110209.57911682129
2018-09-10,51.71829605102539,158066000,51.7372444152832,48.26167915344238,56.71533676501707,117407820.0,True,0,108730.73635101318
2018-09-11,53.025882720947266,142996000,51.91466884613037,48.44827987670899,64.56214919156761,119379440.0,False,0,111479.28353118896
2018-09-12,52.36735153198242,197114800,52.04874401092529,48.61193733215332,58.78254423351787,125085580.0,True,0,110095.05097198486
2018-09-13,53.63229751586914,166825600,52.2402624130249,48.81628440856934,65.22269976569277,127665340.0,True,1,112753.96743011475
2018-09-14,53.02350616455078,127997200,52.364862060546876,49.001468353271484,60.33644538137866,128365120.0,False,0,111474.28800964355
2018-09-17,51.61168670654297,148780400,52.36841468811035,49.1462825012207,50.82677934860079,128718740.0,False,0,108506.64350891113
2018-09-18,51.69697570800781,126286800,52.40134105682373,49.28048072814941,51.3258732501734,128975540.0,False,0,108685.92098999023
2018-09-19,51.7277717590332,108495200,52.44078197479248,49.41638076782227,51.5172229482859,129168340.0,False,0,108750.6542892456
2018-09-20,52.12098693847656,106435200,52.4997652053833,49.571806030273436,54.0036347268714,130686480.0,False,0,109577.19259643555
2018-09-21,51.5595817565918,384986800,52.52546615600586,49.701131896972655,50.05654277979799,146159180.0,True,0,108397.11890411377
2018-09-24,52.301021575927734,110773600,52.58030471801758,49.843870391845705,54.75944892186967,148002580.0,False,0,109955.62540435791
2018-09-25,52.63264846801758,98217600,52.63064193725586,49.99522438049316,56.722399653492126,148808440.0,False,0,110652.70513153076
2018-09-26,52.21337127685547,95938800,52.63916912078857,50.13564308166504,53.5583390527195,149050020.0,False,0,109771.38447570801
2018-09-27,53.28644943237305,120724800,52.66250152587891,50.30248062133789,59.74708103348541,149635300.0,False,0,112026.99475860596
2018-09-28,53.47357940673828,91717600,52.67091064453125,50.46607330322266,60.729855401144015,144462420.0,False,0,112420.34196472168
2018-10-01,53.833641052246094,94403200,52.6665283203125,50.638944702148436,62.6209070374153,140514560.0,False,0,113177.1915435791
2018-10-02,54.31214141845703,99152800,52.677424621582034,50.82058364868164,65.03089825478546,139994180.0,False,0,114182.99931335449
2018-10-03,54.97304153442383,114619200,52.739014053344725,51.008878479003904,68.0910145672229,139058540.0,False,0,115572.2113571167
2018-10-04,54.00657272338867,128168000,52.79693202972412,51.16925132751465,59.843766200607305,138608940.0,False,0,113540.6939163208
2018-10-05,53.13010025024414,134322000,52.832345199584964,51.31497444152832,53.513555103162304,137801080.0,False,0,111698.348777771
2018-10-08,53.006927490234375,118655600,52.89677677154541,51.47348320007324,52.670362748253524,135830560.0,False,0,111439.43963623047
2018-10-09,53.74125289916992,107564000,52.932545280456544,51.65173027038574,57.018497690230205,134058960.0,False,0,112982.99164581299
2018-10-10,51.25163269042969,167962400,52.8767593383789,51.778390655517576,42.69680269404911,132601340.0,True,-1,107749.80996704102
2018-10-11,50.799190521240234,212497600,52.73510398864746,51.84307929992676,40.69626007115178,134884940.0,True,-1,107749.80996704102
2018-10-12,52.613712310791016,161351600,52.71461429595947,51.916251220703124,50.67743951486276,136552660.0,False,0,107749.80996704102
2018-10-15,51.48851776123047,123164000,52.708455848693845,51.96408653259277,45.55702360075726,135271840.0,False,0,107749.80996704102
2018-10-16,52.6231803894043,116736000,52.75476608276367,52.02951622009277,50.94021732840563,134794300.0,False,0,107749.80996704102
2018-10-17,52.395782470703125,91541600,52.78816661834717,52.09965156555176,49.875846779521304,133946620.0,False,0,107749.80996704102
2018-10-18,51.17110824584961,130325200,52.74067268371582,52.14463218688965,44.484917654803155,135141120.0,False,-1,107749.80996704102
2018-10-19,51.950439453125,132314800,52.76021556854248,52.1975040435791,48.31348888153381,122507520.0,False,0,107749.80996704102
2018-10-22,52.26786422729492,115168400,52.75855770111084,52.25966209411621,49.831111048122075,122727260.0,False,0,107749.80996704102
2018-10-23,52.76055908203125,155071200,52.764953231811525,52.325325393676756,52.17822423308569,125569940.0,True,0,107749.80996704102
2018-10-24,50.9508056640625,163702000,52.70182495117187,52.350624542236325,44.029820693472466,128958100.0,True,-1,107749.80996704102
2018-10-25,52.066505432128906,119423200,52.64082775115967,52.395916061401365,49.28768409214559,128893020.0,False,0,107749.80996704102
2018-10-26,51.2374267578125,189033600,52.529020118713376,52.41003433227539,45.84145548165988,133758820.0,True,0,107749.80996704102
2018-10-29,50.27568817138672,183742000,52.35112247467041,52.38473541259766,42.1589653205002,138225760.0,True,-1,107749.80996704102
2018-10-30,50.52677917480469,146640000,52.161854362487794,52.37450202941895,43.43651601761841,140600120.0,False,-1,107749.80996704102
2018-10-31,51.843841552734375,153435600,52.00539436340332,52.39259979248047,49.7109608267319,142540940.0,False,-1,107749.80996704102
2018-11-01,52.63975524902344,233292800,51.937053489685056,52.42656845092773,53.09694264815937,147797180.0,True,-1,107749.80996704102
2018-11-02,49.148136138916016,365314800,51.737955284118655,52.388619918823245,40.28309219054528,159346820.0,True,-1,107749.80996704102
2018-11-05,47.75290298461914,264654800,51.47525405883789,52.31959297180176,36.4932012887424,166646780.0,True,-1,107749.80996704102
2018-11-06,48.26930236816406,127531600,51.2016565322876,52.2524609375,38.78860865024736,167645160.0,False,-1,107749.80996704102
2018-11-07,49.73323440551758,133697600,51.12573661804199,52.206269073486325,44.8718222942619,165931920.0,False,-1,107749.80996704102
2018-11-08,49.5597038269043,101450400,51.0637622833252,52.14106712341309,44.309689007293535,160379560.0,False,-1,107749.80996704102
2018-11-09,48.604129791259766,137463200,50.86328315734863,52.047041778564456,41.24550244491281,159185140.0,False,-1,107749.80996704102
2018-11-12,46.155723571777344,204542000,50.59664344787598,51.89173049926758,34.63626477734344,163254040.0,True,-1,107749.80996704102
2018-11-13,45.6945686340332,187531600,50.250212860107425,51.72373756408692,33.545923154697235,166793820.0,False,-1,107749.80996704102
2018-11-14,44.40382766723633,243204000,49.85061511993408,51.536989059448246,30.638697431777913,174376940.0,True,-1,107749.80996704102
2018-11-15,45.49964904785156,185915200,49.56704216003418,51.39001777648926,35.731127181982515,177156440.0,False,-1,107749.80996704102
2018-11-16,46.00359344482422,147713200,49.26969985961914,51.261652908325196,37.98601520235949,177926360.0,False,-1,107749.80996704102
2018-11-19,44.18037796020508,167701200,48.86532554626465,51.11089454650879,33.41784015993332,180553000.0,False,-1,107749.80996704102
2018-11-20,42.06953048706055,271300800,48.33077411651611,50.891767501831055,29.060463773127495,186364480.0,True,-1,107749.80996704102
2018-11-21,42.02199172973633,124496800,47.8843334197998,50.68486030578613,28.968851505919588,184404220.0,False,-1,107749.80996704102
2018-11-23,40.95468521118164,94496000,47.32874240875244,50.431308059692384,26.917185081582275,183157860.0,False,-1,107749.80996704102
2018-11-26,41.508541107177734,179994000,46.842298126220705,50.20100875854492,29.699622687610443,182705880.0,False,-1,107749.80996704102
2018-11-27,41.41822052001953,165549600,46.39942474365235,49.99713943481445,29.5023615194945,181796260.0,False,-1,107749.80996704102
2018-11-28,43.01085662841797,184250000,46.023628616333006,49.823417053222656,37.39809865572795,183676760.0,False,-1,107749.80996704102
2018-11-29,42.680450439453125,167080000,45.56545906066894,49.642470626831056,36.48514139899763,184358980.0,False,-1,107749.80996704102
2018-11-30,42.449851989746094,158126000,45.05596389770508,49.44904792785645,35.82776585631589,180600640.0,False,-1,107749.80996704102
2018-12-03,43.933170318603516,163210000,44.79521560668945,49.29651969909668,42.948535973640396,170495400.0,False,-1,107749.80996704102
2018-12-04,42.00059509277344,165377200,44.50760021209717,49.0905111694336,37.16261151043906,165531520.0,False,-1,107749.80996704102
2018-12-06,41.53231430053711,172393600,44.17075080871582,48.868504486083985,35.90055113655369,167774620.0,False,-1,107749.80996704102
2018-12-07,40.05138397216797,169126400,43.68665828704834,48.625264739990236,32.17872789801025,169546060.0,False,-1,107749.80996704102
2018-12-10,40.31524658203125,248104000,43.22443542480469,48.3658406829834,33.501527951482586,176878740.0,True,-1,107749.80996704102
2018-12-11,40.08467483520508,189126800,42.79846267700195,48.09806259155273,32.8977088541488,179461920.0,False,-1,107749.80996704102
2018-12-12,40.196388244628906,142510800,42.50049591064453,47.82531753540039,33.5228791448572,176360360.0,False,-1,107749.80996704102
2018-12-13,40.63615798950195,127594400,42.24757537841797,47.55179786682129,36.048770157682185,173363500.0,False,-1,107749.80996704102
2018-12-14,39.33589553833008,162814800,41.994178771972656,47.239054946899415,32.158110145993106,169344040.0,False,-1,107749.80996704102
2018-12-17,38.96982192993164,177151600,41.66768741607666,46.93831993103027,31.139139853228272,168905860.0,False,-1,107749.80996704102
